it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	
0	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.51867878893317376	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.47427290395735477	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988	0.044405884975818988
1000	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.16287980446305544	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	0.17220328819675407	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232	-0.0093234837336986232
2000	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.15155100021664494	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.31548638075547852	0.74809986619686497	0.74809986619686497	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.13956254331193296	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	0.074673231879954491	-0.59654886598022006	-0.59654886598022006	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.01198845690471198	0.076877768336690452	0.076877768336690452	0.076877768336690452	0.076877768336690452	0.076877768336690452	0.076877768336690452	0.076877768336690452	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402	0.24081314887552402
3000	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.15184634132337732	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.3606462620299421	0.96567721059610823	0.96567721059610823	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.14199988317120488	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	0.090479129823312535	-0.81383086927273096	-0.81383086927273096	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.0098464581521724437	0.061367211500064786	0.061367211500064786	0.061367211500064786	0.061367211500064786	0.061367211500064786	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958	0.27016713220662958
4000	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.15073213425889734	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	0.29539745984619309	1.0871111375295324	1.0871111375295324	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.11032582286689441	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	0.0516471770028425	-0.93637900327063506	-0.93637900327063506	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.04040631139200293	0.099084957256054845	0.099084957256054845	0.099084957256054845	0.099084957256054845	0.099084957256054845	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506	0.2437502828433506
5000	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.132845175772728	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	0.2645455696216748	1.0825592965144815	1.0825592965144815	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.12427402268060464	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	0.055959443556349728	-0.94971412074175343	-0.94971412074175343	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.0085711530921233625	0.076885732216378275	0.076885732216378275	0.076885732216378275	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506	0.20858612606532506
6000	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.14244389433749943	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	0.25639681286765775	1.3432151058899671	1.3432151058899671	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.12266369179575924	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.096960759977449115	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	0.065252539434720758	-1.2007712115524676	-1.2007712115524676	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.019780202541740191	0.045483134360050317	0.045483134360050317	0.045483134360050317	0.045483134360050317	0.045483134360050317	0.045483134360050317	0.045483134360050317	0.15943605289020862	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937	0.191144273432937
7000	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.1421081707479592	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.31509147954341221	0.96953911483852317	0.96953911483852317	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.12635064492481712	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	0.084960171857980271	-0.82743094409056395	-0.82743094409056395	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.015757525823142077	0.057147998889978929	0.057147998889978929	0.057147998889978929	0.057147998889978929	0.057147998889978929	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194	0.23013130768543194
8000	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	0.15923193817224224	1.0333212849799964	1.0333212849799964	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.102381953717292	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	0.099030123376560239	-0.87408934680775419	-0.87408934680775419	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.056849984454950236	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999	0.060201814795681999
